PublishedDate,Code,ApplicationDate,PublishReason,ShortMarginOutstanding,DailyChangeShortMarginOutstanding,ShortMarginOutstandingListedShareRatio,LongMarginOutstanding,DailyChangeLongMarginOutstanding,LongMarginOutstandingListedShareRatio,ShortLongRatio,ShortNegotiableMarginOutstanding,DailyChangeShortNegotiableMarginOutstanding,ShortStandardizedMarginOutstanding,DailyChangeShortStandardizedMarginOutstanding,LongNegotiableMarginOutstanding,DailyChangeLongNegotiableMarginOutstanding,LongStandardizedMarginOutstanding,DailyChangeLongStandardizedMarginOutstanding,TSEMarginBorrowingAndLendingRegulationClassification
2025-11-28,36550,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",87700.0,0.0,0.3933,166700.0,7000.0,0.7475,52.6,0.0,0.0,87700.0,0.0,124400.0,200.0,42300.0,6800.0,001
2025-11-28,36560,2025-11-27,"{'Restricted': '1', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",6425500.0,-227300.0,10.5696,15627300.0,-30500.0,25.7061,41.1,0.0,0.0,6425500.0,-227300.0,7285400.0,-25800.0,8341900.0,-4700.0,003
2025-11-28,36920,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",467000.0,9100.0,5.7021,646200.0,16000.0,7.8901,72.3,0.0,0.0,467000.0,9100.0,194400.0,200.0,451800.0,15800.0,001
2025-11-28,36960,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",198000.0,43900.0,1.6341,790500.0,-25100.0,6.5242,25.0,122500.0,0.0,75500.0,43900.0,267900.0,-27300.0,522600.0,2200.0,001
2025-11-28,37190,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",1000.0,-1500.0,0.0036,4630600.0,-333800.0,16.6143,0.0,1000.0,-1500.0,0.0,0.0,1295900.0,-77400.0,3334700.0,-256400.0,002
2025-11-28,37470,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",131900.0,-18900.0,1.7717,1364000.0,-31700.0,18.3215,9.7,0.0,0.0,131900.0,-18900.0,469900.0,-17200.0,894100.0,-14500.0,002
2025-11-28,37500,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,1968400.0,0.0,22.044,0.0,0.0,0.0,0.0,0.0,1937500.0,0.0,30900.0,0.0,002
2025-11-28,376A0,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,0.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001
2025-11-28,37780,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",2716900.0,4200.0,6.4857,2613500.0,-12700.0,6.2389,104.0,110600.0,0.0,2606300.0,4200.0,996800.0,-3100.0,1616700.0,-9600.0,001
2025-11-28,379A0,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,249.0,198.0,*,0.0,0.0,0.0,0.0,0.0,205.0,200.0,44.0,-2.0,001
2025-11-28,38100,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,4054900.0,-5400.0,16.2111,0.0,0.0,0.0,0.0,0.0,1814900.0,21100.0,2240000.0,-26500.0,002
2025-11-28,381A0,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,103.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,001
2025-11-28,382A0,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,10.0,0.0,*,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,001
2025-11-28,383A0,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,1705.0,25.0,*,0.0,0.0,0.0,0.0,0.0,620.0,0.0,1085.0,25.0,001
2025-11-28,39050,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",1307600.0,15900.0,5.5428,6486300.0,-140500.0,27.4947,20.2,16500.0,15900.0,1291100.0,0.0,5356600.0,-15500.0,1129700.0,-125000.0,002
2025-11-28,39280,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",34900.0,-300.0,0.4007,963500.0,3000.0,11.0616,3.6,0.0,0.0,34900.0,-300.0,624800.0,800.0,338700.0,2200.0,001
2025-11-28,39620,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",132100.0,3600.0,0.1789,2987500.0,-30700.0,4.0452,4.4,88400.0,0.0,43700.0,3600.0,2073500.0,-16700.0,914000.0,-14000.0,001
2025-11-28,39970,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1532100.0,2600.0,3.9242,2654100.0,48600.0,6.7981,57.7,0.0,0.0,1532100.0,2600.0,1088600.0,18100.0,1565500.0,30500.0,001
2025-11-28,40250,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",27800.0,3700.0,0.2939,29400.0,1100.0,0.3108,94.6,16900.0,3300.0,10900.0,400.0,13900.0,-1200.0,15500.0,2300.0,001
2025-11-28,40720,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",50500.0,1400.0,0.4677,385000.0,2200.0,3.5654,13.1,6900.0,700.0,43600.0,700.0,135500.0,4700.0,249500.0,-2500.0,001
2025-11-28,40820,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",523400.0,4300.0,2.1451,937100.0,-29900.0,3.8406,55.9,19000.0,0.0,504400.0,4300.0,251400.0,2200.0,685700.0,-32100.0,001
2025-11-28,42880,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",73200.0,-2200.0,1.9184,372600.0,19300.0,9.7648,19.6,0.0,0.0,73200.0,-2200.0,127300.0,-400.0,245300.0,19700.0,001
2025-11-28,44040,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",17000.0,2300.0,0.1649,607800.0,100.0,5.897,2.8,0.0,0.0,17000.0,2300.0,60300.0,-400.0,547500.0,500.0,001
2025-11-28,44180,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",53700.0,-400.0,0.3323,1067600.0,100.0,6.6073,5.0,0.0,-400.0,53700.0,0.0,483900.0,6800.0,583700.0,-6700.0,001
2025-11-28,44240,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",406200.0,-10600.0,6.0108,482800.0,-8300.0,7.1443,84.1,0.0,-6100.0,406200.0,-4500.0,90000.0,600.0,392800.0,-8900.0,001
2025-11-28,44250,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",225700.0,-900.0,2.0,487800.0,-1600.0,4.3226,46.3,0.0,0.0,225700.0,-900.0,317000.0,-300.0,170800.0,-1300.0,001
2025-11-28,44360,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",296000.0,0.0,1.9259,742400.0,-14300.0,4.8303,39.9,0.0,0.0,296000.0,0.0,548100.0,2500.0,194300.0,-16800.0,001
2025-11-28,44460,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",205400.0,0.0,1.4492,502100.0,-1200.0,3.5427,40.9,1100.0,0.0,204300.0,0.0,162100.0,-5700.0,340000.0,4500.0,001
2025-11-28,44640,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,157600.0,600.0,0.7075,0.0,0.0,0.0,0.0,0.0,82600.0,1900.0,75000.0,-1300.0,001
2025-11-28,44770,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",174600.0,-2700.0,0.1482,25380700.0,23500.0,21.5416,0.7,7500.0,0.0,167100.0,-2700.0,20498000.0,13500.0,4882700.0,10000.0,002
2025-11-28,45640,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",10683200.0,1040000.0,3.1547,18086600.0,-82400.0,5.3409,59.1,0.0,0.0,10683200.0,1040000.0,8352800.0,-14400.0,9733800.0,-68000.0,001
2025-11-28,45700,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",115500.0,-3400.0,1.24,780200.0,-99000.0,8.3761,14.8,115500.0,-3400.0,0.0,0.0,306100.0,-101900.0,474100.0,2900.0,002
2025-11-28,45880,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",200.0,-1800.0,0.0007,6207800.0,76900.0,23.0295,0.0,200.0,-1800.0,0.0,0.0,3642800.0,-3000.0,2565000.0,79900.0,002
2025-11-28,45980,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",1200.0,1200.0,0.0102,2106000.0,-59100.0,17.8854,0.1,1200.0,1200.0,0.0,0.0,976000.0,-4600.0,1130000.0,-54500.0,002
2025-11-28,46260,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",42300.0,22600.0,0.0362,123700.0,63600.0,0.1059,34.2,4300.0,2100.0,38000.0,20500.0,60900.0,32000.0,62800.0,31600.0,001
2025-11-28,46760,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",634900.0,-6200.0,0.2711,1601700.0,-34300.0,0.6839,39.6,176100.0,-600.0,458800.0,-5600.0,500200.0,-14900.0,1101500.0,-19400.0,001
2025-11-28,47120,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,201800.0,-1400.0,1.0639,0.0,0.0,0.0,0.0,0.0,146700.0,-1300.0,55100.0,-100.0,001
2025-11-28,47450,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",2400.0,-100.0,0.0044,46900.0,-12500.0,0.0864,5.1,0.0,0.0,2400.0,-100.0,22400.0,-12500.0,24500.0,0.0,001
2025-11-28,48130,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",213700.0,4300.0,0.5348,2057600.0,-213900.0,5.1489,10.4,0.0,0.0,213700.0,4300.0,1382600.0,-212500.0,675000.0,-1400.0,101
2025-11-28,49170,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",17500.0,0.0,0.0363,2036000.0,-42600.0,4.218,0.9,600.0,0.0,16900.0,0.0,370400.0,-42400.0,1665600.0,-200.0,001
2025-11-28,49330,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",152100.0,16700.0,0.8549,446000.0,6500.0,2.5068,34.1,39900.0,0.0,112200.0,16700.0,195100.0,1600.0,250900.0,4900.0,001
2025-11-28,49570,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",500.0,0.0,0.0046,80100.0,-1500.0,0.739,0.6,0.0,0.0,500.0,0.0,32800.0,-1000.0,47300.0,-500.0,001
2025-11-28,49770,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",12900.0,-700.0,0.0702,185800.0,5500.0,1.0112,6.9,0.0,0.0,12900.0,-700.0,115800.0,3400.0,70000.0,2100.0,001
2025-11-28,50170,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",25900.0,-6200.0,0.0331,71100.0,40600.0,0.0909,36.4,0.0,0.0,25900.0,-6200.0,37800.0,26000.0,33300.0,14600.0,001
2025-11-28,51290,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",233300.0,-2800.0,1.575,417300.0,45200.0,2.8172,55.9,0.0,0.0,233300.0,-2800.0,319400.0,44600.0,97900.0,600.0,001
2025-11-28,51310,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",429800.0,-1100.0,3.0928,657400.0,-3200.0,4.7305,65.4,0.0,0.0,429800.0,-1100.0,209800.0,1200.0,447600.0,-4400.0,001
2025-11-28,51910,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",114100.0,0.0,0.1097,101300.0,-4000.0,0.0974,112.6,1200.0,0.0,112900.0,0.0,97700.0,-900.0,3600.0,-3100.0,001
2025-11-28,52370,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1000.0,0.0,0.0083,476400.0,1100.0,3.9453,0.2,0.0,0.0,1000.0,0.0,54900.0,0.0,421500.0,1100.0,001
2025-11-28,52400,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",282700.0,-5400.0,2.305,502700.0,-11300.0,4.0987,56.2,0.0,0.0,282700.0,-5400.0,265800.0,-3800.0,236900.0,-7500.0,001
2025-11-28,52480,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,3538300.0,-21000.0,20.909,0.0,0.0,0.0,0.0,0.0,1348700.0,-3800.0,2189600.0,-17200.0,002
2025-11-28,52620,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",538000.0,-2100.0,1.8332,887500.0,-11700.0,3.0241,60.6,9500.0,0.0,528500.0,-2100.0,196300.0,-1600.0,691200.0,-10100.0,001
2025-11-28,53520,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",6900.0,200.0,0.0189,75000.0,18000.0,0.2057,9.2,1100.0,300.0,5800.0,-100.0,51100.0,19300.0,23900.0,-1300.0,001
2025-11-28,54910,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",6800.0,-700.0,0.1015,615300.0,1600.0,9.1836,1.1,0.0,0.0,6800.0,-700.0,488000.0,600.0,127300.0,1000.0,001
2025-11-28,56600,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,35500.0,-400.0,0.6004,0.0,0.0,0.0,0.0,0.0,21700.0,-400.0,13800.0,0.0,001
2025-11-28,57240,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",11600.0,,0.2255,331400.0,,6.4417,3.5,11600.0,,0.0,,95100.0,,236300.0,,002
2025-11-28,58560,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",0.0,0.0,0.0,864300.0,0.0,0.7932,0.0,0.0,0.0,0.0,0.0,208700.0,0.0,655600.0,0.0,101
2025-11-28,59300,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",900.0,0.0,0.0012,46000.0,0.0,0.0637,2.0,700.0,0.0,200.0,0.0,12600.0,600.0,33400.0,-600.0,001
2025-11-28,59920,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",68100.0,-1500.0,0.2666,959000.0,-4700.0,3.7545,7.1,700.0,0.0,67400.0,-1500.0,32600.0,-6000.0,926400.0,1300.0,001
2025-11-28,60460,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1115900.0,-17200.0,5.7226,1229000.0,-51200.0,6.3026,90.8,0.0,0.0,1115900.0,-17200.0,390900.0,20200.0,838100.0,-71400.0,001
2025-11-28,61350,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",700.0,0.0,0.0028,120000.0,-6500.0,0.482,0.6,700.0,0.0,0.0,0.0,34300.0,-5900.0,85700.0,-600.0,001
2025-11-28,61730,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",0.0,0.0,0.0,59000.0,-10600.0,0.8276,0.0,0.0,0.0,0.0,0.0,59000.0,-10600.0,0.0,0.0,101
2025-11-28,61770,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,4236300.0,19800.0,17.7895,0.0,0.0,0.0,0.0,0.0,1297000.0,1900.0,2939300.0,17900.0,002
2025-11-28,62010,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",1100.0,0.0,0.0003,59400.0,1000.0,0.0182,1.9,1100.0,0.0,0.0,0.0,46200.0,1000.0,13200.0,0.0,001
2025-11-28,62170,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",7600.0,400.0,0.1116,128500.0,0.0,1.8876,5.9,0.0,0.0,7600.0,400.0,76500.0,1100.0,52000.0,-1100.0,001
2025-11-28,62320,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1332100.0,-800.0,7.5229,2328700.0,-32800.0,13.1511,57.2,100.0,0.0,1332000.0,-800.0,512900.0,-11300.0,1815800.0,-21500.0,001
2025-11-28,63160,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",400.0,-300.0,0.008,31400.0,1100.0,0.6243,1.3,0.0,0.0,400.0,-300.0,18300.0,1100.0,13100.0,0.0,001
2025-11-28,63300,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",2722200.0,-12600.0,7.0599,3607500.0,62500.0,9.3559,75.5,42300.0,-200.0,2679900.0,-12400.0,1125200.0,8200.0,2482300.0,54300.0,001
2025-11-28,63730,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",6700.0,0.0,0.0613,240700.0,-44500.0,2.2034,2.8,0.0,0.0,6700.0,0.0,172700.0,-44500.0,68000.0,0.0,001
2025-11-28,64060,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",500.0,0.0,0.0006,31600.0,19500.0,0.0401,1.6,500.0,0.0,0.0,0.0,15000.0,12800.0,16600.0,6700.0,001
2025-11-28,64440,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",198300.0,-1200.0,0.1775,1340700.0,1100.0,1.2003,14.8,62800.0,0.0,135500.0,-1200.0,759100.0,0.0,581600.0,1100.0,001
2025-11-28,64960,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",10300.0,2000.0,0.2687,52200.0,-600.0,1.3619,19.7,0.0,0.0,10300.0,2000.0,25600.0,700.0,26600.0,-1300.0,001
2025-11-28,65370,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",59400.0,6200.0,0.8577,277600.0,5200.0,4.0084,21.4,0.0,0.0,59400.0,6200.0,153700.0,4600.0,123900.0,600.0,001
2025-11-28,65420,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,1500.0,-100.0,0.0222,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,100.0,-100.0,001
2025-11-28,65480,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",0.0,0.0,0.0,900000.0,-24600.0,4.5455,0.0,0.0,0.0,0.0,0.0,330400.0,2500.0,569600.0,-27100.0,101
2025-11-28,65730,2025-11-27,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,5144600.0,-69600.0,15.5297,0.0,0.0,0.0,0.0,0.0,2511700.0,0.0,2632900.0,-69600.0,002
2025-11-28,65940,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",1586400.0,-41500.0,0.133,13874500.0,-115900.0,1.1634,11.4,107100.0,900.0,1479300.0,-42400.0,7079100.0,-124700.0,6795400.0,8800.0,101
2025-11-28,66300,2025-11-27,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",790400.0,14500.0,1.3546,233800.0,6100.0,0.4007,338.1,425600.0,0.0,364800.0,14500.0,127100.0,-1400.0,106700.0,7500.0,001
